phi_center,psi_center,n,n_structures,k_empirical_secant,ci_lo,ci_hi,ci_width,k_amber_ff14SB_verified,delta_k,well_supported,ci_excludes_amber
45.0,-155.0,4,4,-0.050461676929614355,-0.3156141644412941,0.12620737192246698,0.4418215363637611,11.183261439991465,-11.23372311692108,False,True
45.0,-145.0,26,26,-0.25095620525698376,-0.36458035860778215,-0.13806219716234563,0.22651816144543652,11.183261439991465,-11.434217645248449,False,True
45.0,-135.0,163,162,-0.3068262709007173,-0.36351385638278244,-0.2529457780311194,0.11056807835166305,11.183261439991465,-11.490087710892183,True,True
45.0,-125.0,254,241,-0.3232793030072947,-0.3674251906805741,-0.28062043514031987,0.08680475554025424,11.183261439991465,-11.50654074299876,True,True
45.0,-115.0,94,94,-0.3023129393024223,-0.38710344939577956,-0.21643410767105425,0.1706693417247253,11.183261439991465,-11.485574379293888,False,True
45.0,-105.0,17,17,-0.422504978937076,-0.6012211755183404,-0.23679767853529923,0.3644234969830412,11.183261439991465,-11.60576641892854,False,True
45.0,-95.0,1,1,-0.1784375052687031,-0.1784375052687031,-0.1784375052687031,0.0,11.183261439991465,-11.36169894526017,False,True
45.0,-85.0,1,1,0.0,0.0,0.0,0.0,11.183261439991465,-11.183261439991465,False,True
45.0,-25.0,3,3,-0.057553002515817596,-0.17265900754745278,0.0,0.17265900754745278,11.183261439991465,-11.240814442507283,False,True
45.0,5.0,2,2,-0.23716381955619575,-0.4743276391123915,0.0,0.4743276391123915,11.183261439991465,-11.420425259547661,False,True
45.0,15.0,2,2,0.0,0.0,0.0,0.0,11.183261439991465,-11.183261439991465,False,True
45.0,25.0,40,40,-0.012056691151233256,-0.12236352531751997,0.10087070014016288,0.22323422545768284,11.183261439991465,-11.195318131142699,False,True
45.0,35.0,394,375,-0.024757588463113076,-0.07373178915871366,0.025014687017988355,0.09874647617670201,11.183261439991465,-11.20801902845458,True,True
45.0,45.0,1955,1632,-0.11616034465044361,-0.13881998293192738,-0.09317683455426942,0.045643148377657955,11.183261439991465,-11.29942178464191,True,True
45.0,55.0,1629,1385,0.02738947515044468,0.0021040422117841995,0.051885698045224554,0.04978165583344035,11.183261439991465,-11.15587196484102,True,True
45.0,65.0,364,352,0.024451130784603772,-0.025582497582312513,0.08000149479201009,0.1055839923743226,11.183261439991465,-11.158810309206862,True,True
45.0,75.0,28,27,0.06852825766084636,-0.14408863740646305,0.275472125595773,0.41956076300223605,11.183261439991465,-11.11473318233062,False,True
45.0,85.0,3,3,0.37111781025272195,0.0,0.8917650044529638,0.8917650044529638,11.183261439991465,-10.812143629738744,False,True
45.0,95.0,1,1,0.5368202733190474,0.5368202733190474,0.5368202733190474,0.0,11.183261439991465,-10.646441166672417,False,True
45.0,105.0,2,2,0.1490427888129025,0.0,0.298085577625805,0.298085577625805,11.183261439991465,-11.034218651178563,False,True
45.0,145.0,1,1,-0.1896231630077436,-0.1896231630077436,-0.1896231630077436,0.0,11.183261439991465,-11.372884602999209,False,True
45.0,155.0,1,1,-0.13722595147825745,-0.13722595147825745,-0.13722595147825745,0.0,11.183261439991465,-11.320487391469722,False,True
55.0,-175.0,14,14,-0.030706731936795167,-0.17875211637470304,0.10271756074467028,0.2814696771193733,16.82211248623985,-16.852819218176645,False,True
55.0,-165.0,33,33,-0.2633900116962715,-0.37297501710111736,-0.16521797697508403,0.20775704012603333,16.82211248623985,-17.08550249793612,False,True
55.0,-155.0,117,115,-0.22185594340604378,-0.27797641599164374,-0.1718282592724784,0.10614815671916533,16.82211248623985,-17.043968429645894,True,True
55.0,-145.0,366,346,-0.27291470427019865,-0.30646058579372193,-0.2427616536274847,0.06369893216623723,16.82211248623985,-17.09502719051005,True,True
55.0,-135.0,1117,995,-0.3152698625838876,-0.3348782432133841,-0.2972405662276717,0.03763767698571241,16.82211248623985,-17.137382348823735,True,True
55.0,-125.0,1065,950,-0.33601915706847785,-0.35696940776397174,-0.31438578907917225,0.042583618684799485,16.82211248623985,-17.158131643308327,True,True
55.0,-115.0,306,292,-0.39025876086821265,-0.4408327175049683,-0.34441159606667704,0.09642112143829124,16.82211248623985,-17.212371247108063,True,True
55.0,-105.0,56,54,-0.3202863474553431,-0.43006994120586395,-0.22389442395724093,0.206175517248623,16.82211248623985,-17.142398833695193,False,True
55.0,-95.0,7,7,-0.38209242270060617,-0.7485343707966713,-0.08210487060065924,0.6664295001960121,16.82211248623985,-17.204204908940454,False,True
55.0,-85.0,1,1,0.27141389383302167,0.27141389383302167,0.27141389383302167,0.0,16.82211248623985,-16.550698592406828,False,True
55.0,-75.0,1,1,0.11553363223024594,0.11553363223024594,0.11553363223024594,0.0,16.82211248623985,-16.706578854009603,False,True
55.0,-55.0,1,1,0.17011654479354357,0.17011654479354357,0.17011654479354357,0.0,16.82211248623985,-16.651995941446305,False,True
55.0,-45.0,1,1,0.11498786941887876,0.11498786941887876,0.11498786941887876,0.0,16.82211248623985,-16.70712461682097,False,True
55.0,-35.0,2,2,0.06923096411655276,0.0,0.13846192823310552,0.13846192823310552,16.82211248623985,-16.752881522123296,False,True
55.0,-25.0,1,1,0.7353389570699669,0.7353389570699669,0.7353389570699669,0.0,16.82211248623985,-16.086773529169882,False,True
55.0,-15.0,2,2,-0.07361139765780154,-0.1472227953156031,0.0,0.1472227953156031,16.82211248623985,-16.895723883897652,False,True
55.0,-5.0,2,2,-0.3403194110348415,-0.5297540883170442,-0.1508847337526388,0.3788693545644054,16.82211248623985,-17.16243189727469,False,True
55.0,5.0,6,6,0.037790393944310136,-0.12241343733561494,0.20296817854232585,0.3253816158779408,16.82211248623985,-16.78432209229554,False,True
55.0,15.0,247,235,0.044254540383837866,-0.010329194368703082,0.09878234433976404,0.10911153870846713,16.82211248623985,-16.77785794585601,True,True
55.0,25.0,1654,1367,0.059470434539761356,0.036346097003667255,0.08177458671786825,0.04542848971420099,16.82211248623985,-16.762642051700087,True,True
55.0,35.0,5094,3335,-0.012608088412346622,-0.02537231375252005,0.0012060908856948173,0.026578404638214866,16.82211248623985,-16.834720574652195,True,True
55.0,45.0,5714,3662,-0.010646154536982071,-0.023148533708437266,0.0018837878556158178,0.025032321564053085,16.82211248623985,-16.83275864077683,True,True
55.0,55.0,2318,1841,0.05436870072424987,0.036627413499365595,0.0737500746805726,0.037122661181207,16.82211248623985,-16.7677437855156,True,True
55.0,65.0,501,460,0.03219643980508935,-0.014154147608256088,0.07987868068899875,0.09403282829725484,16.82211248623985,-16.789916046434758,True,True
55.0,75.0,63,63,-0.0028123536610427315,-0.16686620708648528,0.14404374102074385,0.31090994810722916,16.82211248623985,-16.82492483990089,False,True
55.0,85.0,14,14,0.05150336012971662,-0.17814746769342615,0.25551096780662885,0.433658435500055,16.82211248623985,-16.77060912611013,False,True
55.0,95.0,3,3,0.12374676082723134,-0.0306759996509534,0.4019162821326474,0.4325922817836008,16.82211248623985,-16.698365725412618,False,True
55.0,105.0,1,1,-0.16255507859113646,-0.16255507859113646,-0.16255507859113646,0.0,16.82211248623985,-16.984667564830985,False,True
55.0,115.0,1,1,0.2501516487319916,0.2501516487319916,0.2501516487319916,0.0,16.82211248623985,-16.571960837507856,False,True
55.0,125.0,1,1,0.0,0.0,0.0,0.0,16.82211248623985,-16.82211248623985,False,True
55.0,155.0,2,2,0.012979431471673616,-0.19696249265338353,0.22292135559673076,0.41988384825011427,16.82211248623985,-16.809133054768175,False,True
55.0,165.0,1,1,-0.40619515982507043,-0.40619515982507043,-0.40619515982507043,0.0,16.82211248623985,-17.22830764606492,False,True
55.0,175.0,8,8,-0.24832574795027812,-0.5064997256162891,0.0012898866662074265,0.5077896122824965,16.82211248623985,-17.070438234190128,False,True
65.0,-175.0,151,148,-0.21931824091680577,-0.2695427306131971,-0.16691457002176935,0.10262816059142776,18.181196451834044,-18.40051469275085,True,True
65.0,-165.0,350,334,-0.172401437043341,-0.20132889157748465,-0.14518061417510614,0.056148277402378516,18.181196451834044,-18.353597888877385,True,True
65.0,-155.0,538,496,-0.18678836006711472,-0.21058988736509449,-0.16385924045040962,0.04673064691468487,18.181196451834044,-18.36798481190116,True,True
65.0,-145.0,490,464,-0.21462258394957973,-0.24042694918800525,-0.18985123526539058,0.05057571392261467,18.181196451834044,-18.395819035783624,True,True
65.0,-135.0,536,516,-0.2829846130658416,-0.30974240614606047,-0.2563179395300508,0.05342446661600969,18.181196451834044,-18.464181064899886,True,True
65.0,-125.0,590,548,-0.2986962665373859,-0.32890609045190394,-0.2688462186894493,0.06005987176245464,18.181196451834044,-18.47989271837143,True,True
65.0,-115.0,191,185,-0.3712977333126916,-0.4386835330792936,-0.31198645035154116,0.12669708272775243,18.181196451834044,-18.552494185146735,True,True
65.0,-105.0,31,31,-0.2742755423303749,-0.39807396096619263,-0.16937063032029628,0.22870333064589635,18.181196451834044,-18.45547199416442,False,True
65.0,-95.0,13,13,-0.10134532876484233,-0.2251345506562223,-0.005895205937098795,0.21923934471912349,18.181196451834044,-18.282541780598887,False,True
65.0,-85.0,7,7,-0.21309966735707775,-0.4626758273024327,-0.024985606016784893,0.4376902212856478,18.181196451834044,-18.39429611919112,False,True
65.0,-75.0,20,20,-0.006918992983763139,-0.19801933642624311,0.18520458503136308,0.3832239214576062,18.181196451834044,-18.188115444817807,False,True
65.0,-65.0,40,40,-0.08899869851419234,-0.19511246088758796,0.026428023444871003,0.22154048433245896,18.181196451834044,-18.270195150348236,False,True
65.0,-55.0,64,64,0.025279252885774123,-0.06896046713533117,0.12566749232314559,0.19462795945847677,18.181196451834044,-18.15591719894827,False,True
65.0,-45.0,41,41,-0.02671751435409759,-0.14293327834148517,0.10552310225310083,0.248456380594586,18.181196451834044,-18.20791396618814,False,True
65.0,-35.0,29,28,-0.011408343089859633,-0.1580995276809449,0.12741196682181868,0.2855114945027636,18.181196451834044,-18.192604794923902,False,True
65.0,-25.0,18,18,0.16744280379901977,-0.04658943549102004,0.3696567277931677,0.41624616328418773,18.181196451834044,-18.013753648035024,False,True
65.0,-15.0,17,17,-0.05089028340057061,-0.22047572515857117,0.143447682275647,0.36392340743421814,18.181196451834044,-18.232086735234613,False,True
65.0,-5.0,78,76,0.16111220075488833,0.07377518463732664,0.2581247585876295,0.18434957395030288,18.181196451834044,-18.020084251079155,False,True
65.0,5.0,752,679,0.07562431822094699,0.042546352966189735,0.10843439094641612,0.06588803798022638,18.181196451834044,-18.105572133613098,True,True
65.0,15.0,2785,2138,0.08855555049819527,0.07005250428412332,0.10515116127447703,0.03509865699035371,18.181196451834044,-18.092640901335848,True,True
65.0,25.0,4245,2933,0.08770025807401623,0.0746770354880684,0.10128987458087531,0.026612839092806914,18.181196451834044,-18.09349619376003,True,True
65.0,35.0,3473,2556,0.05505967890638638,0.04113383967753594,0.06835065379285608,0.02721681411532014,18.181196451834044,-18.12613677292766,True,True
65.0,45.0,1291,1112,0.07343890500375193,0.05202897398363863,0.09525640460765655,0.043227430624017925,18.181196451834044,-18.107757546830292,True,True
65.0,55.0,454,424,0.08101165670076657,0.0432387326199654,0.11863933898809502,0.07540060636812962,18.181196451834044,-18.100184795133277,True,True
65.0,65.0,186,172,-0.025556111521806098,-0.09434099967184398,0.04271254120009675,0.13705354087194072,18.181196451834044,-18.20675256335585,True,True
65.0,75.0,80,77,-0.14248380391138538,-0.2556889533525523,-0.033284114209663866,0.22240483914288844,18.181196451834044,-18.32368025574543,False,True
65.0,85.0,22,22,-0.05196024311439706,-0.21094092245456364,0.11300576218065589,0.32394668463521953,18.181196451834044,-18.23315669494844,False,True
65.0,95.0,12,12,-0.133748402511056,-0.36664352982198667,0.07913062709927557,0.4457741569212622,18.181196451834044,-18.3149448543451,False,True
65.0,105.0,3,3,0.3880597704235493,0.15052464878067043,0.8104074443879513,0.6598827956072809,18.181196451834044,-17.793136681410495,False,True
65.0,115.0,5,5,-0.06878396848122074,-0.32341797800487165,0.1649368402921576,0.48835481829702926,18.181196451834044,-18.249980420315264,False,True
65.0,125.0,1,1,-0.14737490158854477,-0.14737490158854477,-0.14737490158854477,0.0,18.181196451834044,-18.32857135342259,False,True
65.0,135.0,4,4,-0.04938529661239087,-0.34894844392213376,0.18248896527632882,0.5314374091984626,18.181196451834044,-18.230581748446436,False,True
65.0,145.0,1,1,0.0,0.0,0.0,0.0,18.181196451834044,-18.181196451834044,False,True
65.0,155.0,14,14,-0.12433484240305828,-0.2814123125277864,0.02894062220052956,0.310352934728316,18.181196451834044,-18.305531294237102,False,True
65.0,165.0,44,44,-0.16606641969282684,-0.2476646789684061,-0.07797423311664346,0.16969044585176263,18.181196451834044,-18.34726287152687,False,True
65.0,175.0,70,68,-0.2510798716627074,-0.3311288447934451,-0.1711309175345631,0.159997927258882,18.181196451834044,-18.43227632349675,False,True
75.0,-175.0,547,519,-0.15960716305320988,-0.18017543291779486,-0.14006277341763326,0.0401126595001616,15.096587752580287,-15.256194915633497,True,True
75.0,-165.0,634,585,-0.18230511028177773,-0.20307767645300293,-0.1610624836060127,0.042015192846990235,15.096587752580287,-15.278892862862065,True,True
75.0,-155.0,480,450,-0.17221775782262064,-0.19594975039836893,-0.14892208106223487,0.04702766933613406,15.096587752580287,-15.268805510402908,True,True
75.0,-145.0,224,221,-0.2480862721951169,-0.2920160576348961,-0.2067295783018654,0.08528647933303068,15.096587752580287,-15.344674024775404,True,True
75.0,-135.0,105,103,-0.23238778318537553,-0.2976044180345911,-0.17066812773523182,0.12693629029935927,15.096587752580287,-15.328975535765663,True,True
75.0,-125.0,76,73,-0.25918981618945164,-0.3279657149121317,-0.19915257085086763,0.1288131440612641,15.096587752580287,-15.355777568769739,False,True
75.0,-115.0,47,47,-0.12626022770578016,-0.20001273558096658,-0.055748426075680695,0.14426430950528588,15.096587752580287,-15.222847980286067,False,True
75.0,-105.0,20,20,-0.08517007858464636,-0.16635011819406104,-0.009166316995201942,0.1571838011988591,15.096587752580287,-15.181757831164933,False,True
75.0,-95.0,9,8,-0.39049453337433604,-0.6128418487818568,-0.20992937072591614,0.40291247805594066,15.096587752580287,-15.487082285954623,False,True
75.0,-85.0,11,11,-0.2939324101679684,-0.5513870558967814,-0.07296289488597546,0.4784241610108059,15.096587752580287,-15.390520162748256,False,True
75.0,-75.0,39,37,-0.15635564374036406,-0.2452026456872251,-0.06762519319180961,0.1775774524954155,15.096587752580287,-15.252943396320651,False,True
75.0,-65.0,88,85,-0.10825510690288302,-0.17319665714670648,-0.04349697191581887,0.12969968523088762,15.096587752580287,-15.20484285948317,False,True
75.0,-55.0,201,198,-0.026152421126685626,-0.06471277394666636,0.01536562664273142,0.08007840058939777,15.096587752580287,-15.122740173706973,True,True
75.0,-45.0,147,145,0.0021837579013038485,-0.05976362783483312,0.06415241749182593,0.12391604532665905,15.096587752580287,-15.094403994678984,True,True
75.0,-35.0,66,66,0.04747708598982958,-0.021426770376596023,0.11885099397866662,0.14027776435526265,15.096587752580287,-15.049110666590458,False,True
75.0,-25.0,60,60,-0.04068346790682244,-0.11867172723545302,0.039569630682765346,0.15824135791821836,15.096587752580287,-15.13727122048711,False,True
75.0,-15.0,151,150,0.039104849798711705,-0.020801420608579854,0.10380400654892466,0.12460542715750451,15.096587752580287,-15.057482902781576,True,True
75.0,-5.0,1253,1126,0.04038258297926429,0.021568830796658695,0.059167182171692784,0.03759835137503409,15.096587752580287,-15.056205169601023,True,True
75.0,5.0,3792,2718,0.06330112260596171,0.05114304663183371,0.07478653909002304,0.023643492458189336,15.096587752580287,-15.033286629974326,True,True
75.0,15.0,3810,2723,0.07561830628304925,0.06480671592719368,0.0866338473444692,0.02182713141727552,15.096587752580287,-15.020969446297238,True,True
75.0,25.0,2695,2121,0.0347980666379725,0.021336428166663552,0.048317089279611966,0.026980661112948414,15.096587752580287,-15.061789685942315,True,True
75.0,35.0,896,820,0.07494571237566282,0.05159951863415071,0.09889490580197591,0.0472953871678252,15.096587752580287,-15.021642040204625,True,True
75.0,45.0,185,180,0.10000891233503266,0.04988936358510244,0.15139345832357007,0.10150409473846764,15.096587752580287,-14.996578840245254,True,True
75.0,55.0,70,70,0.06390695597313302,-0.015732781019946362,0.15176238833777358,0.16749516935771994,15.096587752580287,-15.032680796607155,False,True
75.0,65.0,46,45,0.09443142640415664,-0.04583448362155939,0.23725414264934797,0.28308862627090736,15.096587752580287,-15.00215632617613,False,True
75.0,75.0,33,33,-0.10460547903013058,-0.21425694205933687,0.009977279914336229,0.2242342219736731,15.096587752580287,-15.201193231610418,False,True
75.0,85.0,27,27,-0.06912957838836606,-0.18450000491155358,0.042616557489947506,0.22711656240150108,15.096587752580287,-15.165717330968654,False,True
75.0,95.0,18,18,-0.16968848507094483,-0.31196968963717825,-0.0035135188792885146,0.3084561707578897,15.096587752580287,-15.266276237651232,False,True
75.0,105.0,20,20,0.031012728187518622,-0.10908192783035485,0.18297276891862307,0.29205469674897794,15.096587752580287,-15.06557502439277,False,True
75.0,115.0,24,24,-0.16619519794466642,-0.33786228191428147,-0.017438534592087544,0.3204237473221939,15.096587752580287,-15.262782950524954,False,True
75.0,125.0,12,12,-0.16464415252170192,-0.3524617845146705,-0.038026579019812136,0.3144352054948583,15.096587752580287,-15.261231905101988,False,True
75.0,135.0,21,21,-0.09293886804653945,-0.22514509845215097,0.01912523542267844,0.2442703338748294,15.096587752580287,-15.189526620626827,False,True
75.0,145.0,31,31,-0.2434598866030147,-0.36358305922263684,-0.12721234743014276,0.23637071179249408,15.096587752580287,-15.340047639183302,False,True
75.0,155.0,82,82,-0.14579731727029696,-0.20921033491983254,-0.08814420284863317,0.12106613207119937,15.096587752580287,-15.242385069850585,False,True
75.0,165.0,173,170,-0.1406927753314661,-0.1814816432698465,-0.09805827162043018,0.08342337164941632,15.096587752580287,-15.237280527911754,True,True
75.0,175.0,348,329,-0.14074879664331802,-0.17131904744927579,-0.11241774604308603,0.05890130140618975,15.096587752580287,-15.237336549223606,True,True
85.0,-175.0,535,503,-0.15401458824862968,-0.17477345699264143,-0.13374664080323873,0.04102681618940271,8.543428273891141,-8.697442862139772,True,True
85.0,-165.0,413,395,-0.18127150542220197,-0.20779519046332712,-0.15616294876134398,0.051632241701983134,8.543428273891141,-8.724699779313344,True,True
85.0,-155.0,300,293,-0.22210571357375686,-0.2536034956475038,-0.18943440593813643,0.06416908970936736,8.543428273891141,-8.765533987464899,True,True
85.0,-145.0,161,158,-0.2396625613985169,-0.2845988110626869,-0.19530422135030182,0.0892945897123851,8.543428273891141,-8.783090835289658,True,True
85.0,-135.0,82,82,-0.3008602613592891,-0.3734726192902131,-0.23195511131696644,0.14151750797324664,8.543428273891141,-8.844288535250431,False,True
85.0,-125.0,38,38,-0.1918532574919028,-0.2792121726741532,-0.10162621626939519,0.17758595640475802,8.543428273891141,-8.735281531383045,False,True
85.0,-115.0,25,25,-0.14857696603049642,-0.3036260384175607,-0.006057063734890904,0.2975689746826698,8.543428273891141,-8.692005239921638,False,True
85.0,-105.0,12,12,-0.2074005014323642,-0.3097342803064489,-0.11342835237477017,0.19630592793167873,8.543428273891141,-8.750828775323505,False,True
85.0,-95.0,12,12,-0.2732311313814129,-0.4684432242439496,-0.08535161518610664,0.38309160905784295,8.543428273891141,-8.816659405272555,False,True
85.0,-85.0,24,24,-0.1483163780001379,-0.2517945941470463,-0.055669797651443226,0.19612479649560308,8.543428273891141,-8.691744651891279,False,True
85.0,-75.0,40,40,-0.14999576346814167,-0.2496753748352794,-0.04012155704978306,0.20955381778549634,8.543428273891141,-8.693424037359282,False,True
85.0,-65.0,64,64,-0.09980529216741423,-0.1630790947581237,-0.03770983199132861,0.1253692627667951,8.543428273891141,-8.643233566058555,False,True
85.0,-55.0,77,77,-0.033900557917029284,-0.09904496732955709,0.030500970432623103,0.12954593776218018,8.543428273891141,-8.57732883180817,False,True
85.0,-45.0,52,52,0.00679487821344625,-0.06876608941752244,0.09262362198219204,0.16138971139971447,8.543428273891141,-8.536633395677695,False,True
85.0,-35.0,51,51,-0.0007590285750304833,-0.08365695680858236,0.07857514734991414,0.16223210415849648,8.543428273891141,-8.544187302466172,False,True
85.0,-25.0,136,132,0.015500830769041352,-0.044335141678960105,0.07660997934769283,0.12094512102665293,8.543428273891141,-8.5279274431221,True,True
85.0,-15.0,1069,983,0.0030680685911058463,-0.01643979563562135,0.02393365604235041,0.04037345167797176,8.543428273891141,-8.540360205300036,True,True
85.0,-5.0,3543,2600,0.022098468589930295,0.011252017468774448,0.03289478008257401,0.021642762613799563,8.543428273891141,-8.52132980530121,True,True
85.0,5.0,3746,2717,0.06406464091372814,0.05372880151664412,0.07540082642966642,0.021672024913022295,8.543428273891141,-8.479363632977414,True,True
85.0,15.0,2464,1945,0.039150440035859525,0.027553441230060302,0.05238339805843847,0.024829956828378165,8.543428273891141,-8.504277833855282,True,True
85.0,25.0,795,729,0.03930884800308399,0.0170297810750577,0.06306105348612273,0.04603127241106503,8.543428273891141,-8.504119425888057,True,True
85.0,35.0,185,179,0.07541447033204102,0.02052208098352529,0.13128143339019177,0.11075935240666648,8.543428273891141,-8.468013803559101,True,True
85.0,45.0,77,75,0.11559215785997502,0.028833573582391536,0.20128549284419775,0.17245191926180622,8.543428273891141,-8.427836116031166,False,True
85.0,55.0,36,36,0.15092733755171686,0.01956169866970095,0.2887021071178854,0.26914040844818443,8.543428273891141,-8.392500936339424,False,True
85.0,65.0,14,14,0.1681710903406288,-0.013870276805027741,0.3712340840190675,0.3851043608240952,8.543428273891141,-8.375257183550513,False,True
85.0,75.0,10,10,0.08523866189188395,-0.18197551447039464,0.3640336285870094,0.546009143057404,8.543428273891141,-8.458189611999257,False,True
85.0,85.0,12,11,-0.04621809278230186,-0.26430984562503057,0.22145877916455736,0.48576862478958793,8.543428273891141,-8.589646366673444,False,True
85.0,95.0,10,10,-0.21445118011570546,-0.4712608558966505,0.10975240291428015,0.5810132588109307,8.543428273891141,-8.757879454006847,False,True
85.0,105.0,22,22,-0.027047242321967233,-0.15065316533799855,0.08492751878410063,0.23558068412209918,8.543428273891141,-8.570475516213108,False,True
85.0,115.0,16,16,-0.14226529582290948,-0.2935889556216235,-0.023568005757802938,0.2700209498638206,8.543428273891141,-8.68569356971405,False,True
85.0,125.0,17,17,-0.1328575118208379,-0.2985661366253402,0.013004202826125898,0.3115703394514661,8.543428273891141,-8.676285785711979,False,True
85.0,135.0,53,53,-0.027385558361477165,-0.0869665854077076,0.032816669639001095,0.1197832550467087,8.543428273891141,-8.570813832252618,False,True
85.0,145.0,103,101,-0.0861251423445933,-0.13404181103499577,-0.03248239619877353,0.10155941483622224,8.543428273891141,-8.629553416235735,True,True
85.0,155.0,250,243,-0.11388049120600344,-0.1438073946765408,-0.08262106197523858,0.06118633270130222,8.543428273891141,-8.657308765097145,True,True
85.0,165.0,374,350,-0.12251266544271099,-0.14813752866879898,-0.09651645165083851,0.05162107701796047,8.543428273891141,-8.665940939333852,True,True
85.0,175.0,494,467,-0.1391513319271138,-0.16304915232199185,-0.11717299633163428,0.045876155990357576,8.543428273891141,-8.682579605818255,True,True
95.0,-175.0,317,310,-0.144905364217945,-0.17464672285588673,-0.1185186045143411,0.05612811834154563,0.3567127054914998,-0.5016180697094448,True,True
95.0,-165.0,233,230,-0.2429552132171719,-0.27971171638321257,-0.2094789545366696,0.07023276184654298,0.3567127054914998,-0.5996679187086718,True,True
95.0,-155.0,172,169,-0.2555855011721842,-0.30096893238458733,-0.2076503489996332,0.09331858338495413,0.3567127054914998,-0.612298206663684,True,True
95.0,-145.0,100,100,-0.3800082883754263,-0.4462993389086519,-0.3158623039488011,0.13043703495985082,0.3567127054914998,-0.7367209938669261,True,True
95.0,-135.0,46,44,-0.35710757394686643,-0.452748151530161,-0.2660145695807812,0.18673358194937983,0.3567127054914998,-0.7138202794383662,False,True
95.0,-125.0,30,30,-0.2511778014272393,-0.35821863864592474,-0.14750792208857863,0.2107107165573461,0.3567127054914998,-0.607890506918739,False,True
95.0,-115.0,15,14,-0.4473291186736329,-0.6645152017879437,-0.21629639855374191,0.4482188032342017,0.3567127054914998,-0.8040418241651327,False,True
95.0,-105.0,12,12,-0.2515447884442559,-0.4342427671414946,-0.08271202797671719,0.35153073916477745,0.3567127054914998,-0.6082574939357557,False,True
95.0,-95.0,12,12,-0.300649239211812,-0.4658933513563956,-0.15195072436143767,0.3139426269949579,0.3567127054914998,-0.6573619447033119,False,True
95.0,-85.0,8,8,-0.06328491153845137,-0.21361785148437315,0.12631564133639703,0.3399334928207702,0.3567127054914998,-0.4199976170299512,False,True
95.0,-75.0,11,11,-0.07507147819727952,-0.23939840159049852,0.07539728768713806,0.31479568927763657,0.3567127054914998,-0.43178418368877935,False,True
95.0,-65.0,8,8,-0.2575838566764698,-0.45804921425205597,-0.08656522505653269,0.3714839891955233,0.3567127054914998,-0.6142965621679697,False,True
95.0,-55.0,14,14,-0.016204879585885172,-0.10966415383371278,0.07223071197698588,0.18189486581069866,0.3567127054914998,-0.372917585077385,False,True
95.0,-45.0,15,15,-0.10399195623753445,-0.22808448237674603,0.010629026673916754,0.23871350905066277,0.3567127054914998,-0.46070466172903424,False,True
95.0,-35.0,57,57,0.07944585314570597,0.010850247583384116,0.15115085128048342,0.1403006036970993,0.3567127054914998,-0.27726685234579385,False,True
95.0,-25.0,369,353,0.01170427651573808,-0.02502440066257112,0.05262519698158096,0.07764959764415208,0.3567127054914998,-0.3450084289757617,True,True
95.0,-15.0,1995,1657,-0.07005520849361942,-0.08589072144033706,-0.05500170858270538,0.03088901285763168,0.3567127054914998,-0.4267679139851192,True,True
95.0,-5.0,2258,1850,0.020492702608584143,0.0065239769562556735,0.03411108026184167,0.027587103305585996,0.3567127054914998,-0.33622000288291565,True,True
95.0,5.0,1772,1477,0.047451951131394284,0.033612601205451426,0.06219731176412099,0.02858471055866956,0.3567127054914998,-0.3092607543601055,True,True
95.0,15.0,1001,908,0.04831654988093351,0.029682781959211167,0.06670163774057424,0.03701885578136307,0.3567127054914998,-0.3083961556105663,True,True
95.0,25.0,245,239,0.15842993335088848,0.10849236192379208,0.21122302274163726,0.10273066081784518,0.3567127054914998,-0.19828277214061132,True,True
95.0,35.0,69,68,0.10570862102422351,0.03073490698770313,0.18263290171131313,0.15189799472361,0.3567127054914998,-0.2510040844672763,False,True
95.0,45.0,25,24,0.11438825223634852,-0.03868736173641502,0.2968266947476646,0.3355140564840796,0.3567127054914998,-0.24232445325515128,False,True
95.0,55.0,14,14,0.14843869178750096,-0.054801193735788734,0.363764777401424,0.4185659711372127,0.3567127054914998,-0.20827401370399884,False,False
95.0,65.0,19,19,0.0977630202441274,-0.0579998836458256,0.26446688217500014,0.32246676582082573,0.3567127054914998,-0.2589496852473724,False,True
95.0,75.0,5,5,-0.04489552449930417,-0.11924057370173277,0.04502462920955032,0.1642652029112831,0.3567127054914998,-0.401608229990804,False,True
95.0,85.0,18,17,-0.03954518159856996,-0.18076108028068258,0.08869614914825116,0.26945722942893374,0.3567127054914998,-0.39625788709006976,False,True
95.0,95.0,17,16,-0.34747379383085925,-0.4851045664130632,-0.2200961983498842,0.265008368063179,0.3567127054914998,-0.704186499322359,False,True
95.0,105.0,24,24,-0.21844878407249366,-0.3415106970605865,-0.10092568122923593,0.24058501583135058,0.3567127054914998,-0.5751614895639935,False,True
95.0,115.0,34,34,-0.06505622808885876,-0.17158752690445872,0.051266859874662736,0.22285438677912145,0.3567127054914998,-0.42176893358035855,False,True
95.0,125.0,56,54,-0.05827579822745055,-0.12392146510577441,0.0121784715101441,0.13609993661591852,0.3567127054914998,-0.41498850371895035,False,True
95.0,135.0,77,75,-0.05538037814461783,-0.11792188321303601,0.0010486646325174847,0.1189705478455535,0.3567127054914998,-0.41209308363611763,False,True
95.0,145.0,210,206,-0.0562296454349012,-0.09168258416246515,-0.02002996548522403,0.07165261867724113,0.3567127054914998,-0.412942350926401,True,True
